DATAFLOW,LAST UPDATE,freq,sex,isced11,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,RS,2022,6.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,RS,2023,7.7,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2009,3.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2010,3.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2011,3.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2012,3.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2013,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2014,3.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2015,3.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2016,2.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2017,3.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2018,2.7,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2019,2.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2020,3.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2021,4.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2022,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SE,2023,4.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2009,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2010,4.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2011,5.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2012,7.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2013,7.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2014,7.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2015,6.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2016,6.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2017,6.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2018,4.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2019,3.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2020,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2021,3.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2022,2.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SI,2023,2.2,bu
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2009,3.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2010,4.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2011,5.5,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2012,6.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2013,6.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2014,6.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2015,5.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2016,5.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2017,4.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2018,3.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2019,2.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2020,3.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2021,3.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2022,2.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,SK,2023,2.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2009,14.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2010,14.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2011,13.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2012,13.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2013,13.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2014,15.2,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2015,16.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2016,16.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2017,17.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2018,16.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2019,18.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2020,16.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2021,16.7,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2022,15.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_ACT,TR,2023,14.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2009,10.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2010,10.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2011,11.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2012,10.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2013,14.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2014,22.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2015,21.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2016,19.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2017,20.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2018,23.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2019,26.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2020,24.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2021,25.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2022,26.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,AT,2023,29.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BA,2021,19.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BA,2022,19.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BA,2023,20.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2009,23.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2010,23.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2011,22.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2012,23.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2013,27.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2014,27.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2015,25.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2016,27.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2017,33.2,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2018,30.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2019,31.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2020,32.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2021,33.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2022,31.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BE,2023,32.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2009,14.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2010,15.5,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2011,16.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2012,16.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2013,18.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2014,17.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2015,17.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2016,18.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2017,18.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2018,18.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2019,19.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2020,19.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2021,15.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2022,13.9,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,BG,2023,19.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2010,18.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2011,21.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2012,21.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2013,23.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2014,23.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2015,25.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2016,24.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2017,33.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2018,31.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2019,33.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2020,33.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2021,30.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2022,32.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CH,2023,36.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2009,41.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2010,44.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2011,45.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2012,48.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2013,45.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2014,46.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2015,46.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2016,45.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2017,49.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2018,48.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2019,50.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2020,49.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2021,47.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2022,48.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CY,2023,53.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2009,4.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2010,6.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2011,7.8,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2012,8.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2013,9.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2014,10.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2015,11.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2016,12.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2017,13.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2018,13.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2019,12.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2020,15.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2021,12.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2022,10.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,CZ,2023,16.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2009,12.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2010,12.1,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2011,12.3,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2012,13.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2013,14.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2014,14.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2015,15.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2016,15.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2017,15.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2018,17.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2019,18.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2020,22.5,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2021,23.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2022,23.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DE,2023,26.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2009,20.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2010,22.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2011,25.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2012,25.5,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2013,23.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2014,27.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2015,31.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2016,30.3,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2017,32.3,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2018,37.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2019,35.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2020,36.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2021,34.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2022,37.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,DK,2023,33.9,b
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2009,17.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2010,18.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2011,19.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2012,20.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2013,21.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2014,22.3,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2015,22.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2016,22.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2017,22.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2018,23.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2019,24.4,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2020,27.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2021,27.0,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2022,26.7,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EA20,2023,27.9,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2009,25.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2010,24.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2011,33.6,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2012,32.2,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2013,34.1,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2014,33.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2015,32.8,
ESTAT:UNE_EDUC_A(1.0),31/07/24 23:00:00,A,F,ED5-8,Y15-74,PC_UNE,EE,2016,29.4,
